subject,model,eval_type,score_set,n_rows,n_nan,n_layers
sub-01,swin_tiny_patch4_window7_224_classification,wrsa,test,187,0,11
sub-01,swin_tiny_patch4_window7_224_classification,wrsa,train,187,0,11
sub-01,tnt_s_patch16_224_classification,crsa,test,204,0,12
sub-01,tnt_s_patch16_224_classification,crsa,train,204,0,12
sub-01,tnt_s_patch16_224_classification,srpr,test,204,0,12
sub-01,tnt_s_patch16_224_classification,srpr,train,204,0,12
sub-01,tnt_s_patch16_224_classification,wrsa,test,204,0,12
sub-01,tnt_s_patch16_224_classification,wrsa,train,204,0,12
sub-01,vanishing_point_taskonomy,crsa,test,187,0,11
sub-01,vanishing_point_taskonomy,crsa,train,187,0,11
sub-01,vanishing_point_taskonomy,srpr,test,187,0,11
sub-01,vanishing_point_taskonomy,srpr,train,187,0,11
sub-01,vanishing_point_taskonomy,wrsa,test,187,0,11
sub-01,vanishing_point_taskonomy,wrsa,train,187,0,11
sub-01,vgg16_classification,crsa,test,306,0,18
sub-01,vgg16_classification,crsa,train,306,0,18
sub-01,vgg16_classification,srpr,test,306,0,18
sub-01,vgg16_classification,srpr,train,306,0,18
sub-01,vgg16_classification,wrsa,test,306,0,18
sub-01,vgg16_classification,wrsa,train,306,0,18
sub-01,visformer_small_classification,crsa,test,204,0,12
sub-01,visformer_small_classification,crsa,train,204,0,12
sub-01,visformer_small_classification,srpr,test,204,0,12
sub-01,visformer_small_classification,srpr,train,204,0,12
sub-01,visformer_small_classification,wrsa,test,204,0,12
sub-01,visformer_small_classification,wrsa,train,204,0,12
sub-01,vit_base_patch16_224_classification,crsa,test,187,0,11
sub-01,vit_base_patch16_224_classification,crsa,train,187,0,11
sub-01,vit_base_patch16_224_classification,srpr,test,187,0,11
sub-01,vit_base_patch16_224_classification,srpr,train,187,0,11
sub-01,vit_base_patch16_224_classification,wrsa,test,187,0,11
sub-01,vit_base_patch16_224_classification,wrsa,train,187,0,11
sub-01,vit_base_patch16_224_in21k_classification,crsa,test,187,0,11
sub-01,vit_base_patch16_224_in21k_classification,crsa,train,187,0,11
sub-01,vit_base_patch16_224_in21k_classification,srpr,test,187,0,11
sub-01,vit_base_patch16_224_in21k_classification,srpr,train,187,0,11
sub-01,vit_base_patch16_224_in21k_classification,wrsa,test,187,0,11
sub-01,vit_base_patch16_224_in21k_classification,wrsa,train,187,0,11
sub-01,vit_base_patch32_224_classification,crsa,test,187,0,11
sub-01,vit_base_patch32_224_classification,crsa,train,187,0,11
sub-01,vit_base_patch32_224_classification,srpr,test,187,0,11
sub-01,vit_base_patch32_224_classification,srpr,train,187,0,11
sub-01,vit_base_patch32_224_classification,wrsa,test,187,0,11
sub-01,vit_base_patch32_224_classification,wrsa,train,187,0,11
sub-01,vit_base_patch32_224_in21k_classification,crsa,test,187,0,11
sub-01,vit_base_patch32_224_in21k_classification,crsa,train,187,0,11
sub-01,vit_base_patch32_224_in21k_classification,srpr,test,187,0,11
sub-01,vit_base_patch32_224_in21k_classification,srpr,train,187,0,11
sub-01,vit_base_patch32_224_in21k_classification,wrsa,test,187,0,11
sub-01,vit_base_patch32_224_in21k_classification,wrsa,train,187,0,11
sub-01,vit_large_patch16_224_classification,crsa,test,204,0,12
sub-01,vit_large_patch16_224_classification,crsa,train,204,0,12
sub-01,vit_large_patch16_224_classification,srpr,test,204,0,12
sub-01,vit_large_patch16_224_classification,srpr,train,204,0,12
sub-01,vit_large_patch16_224_classification,wrsa,test,204,0,12
sub-01,vit_large_patch16_224_classification,wrsa,train,204,0,12
sub-01,vit_large_patch16_224_in21k_classification,crsa,test,204,0,12
sub-01,vit_large_patch16_224_in21k_classification,crsa,train,204,0,12
sub-01,vit_large_patch16_224_in21k_classification,srpr,test,204,0,12
sub-01,vit_large_patch16_224_in21k_classification,srpr,train,204,0,12
sub-01,vit_large_patch16_224_in21k_classification,wrsa,test,204,0,12
sub-01,vit_large_patch16_224_in21k_classification,wrsa,train,204,0,12
sub-01,vit_small_patch16_224_classification,crsa,test,187,0,11
sub-01,vit_small_patch16_224_classification,crsa,train,187,0,11
sub-01,vit_small_patch16_224_classification,srpr,test,187,0,11
sub-01,vit_small_patch16_224_classification,srpr,train,187,0,11
sub-01,vit_small_patch16_224_classification,wrsa,test,187,0,11
sub-01,vit_small_patch16_224_classification,wrsa,train,187,0,11
sub-01,vit_small_patch16_224_in21k_classification,crsa,test,187,0,11
sub-01,vit_small_patch16_224_in21k_classification,crsa,train,187,0,11
sub-01,vit_small_patch16_224_in21k_classification,srpr,test,187,0,11
sub-01,vit_small_patch16_224_in21k_classification,srpr,train,187,0,11
sub-01,vit_small_patch16_224_in21k_classification,wrsa,test,187,0,11
sub-01,vit_small_patch16_224_in21k_classification,wrsa,train,187,0,11
sub-01,vit_small_patch32_224_classification,crsa,test,187,0,11
sub-01,vit_small_patch32_224_classification,crsa,train,187,0,11
sub-01,vit_small_patch32_224_classification,srpr,test,187,0,11
sub-01,vit_small_patch32_224_classification,srpr,train,187,0,11
sub-01,vit_small_patch32_224_classification,wrsa,test,187,0,11
sub-01,vit_small_patch32_224_classification,wrsa,train,187,0,11
sub-01,vit_small_patch32_224_in21k_classification,crsa,test,187,0,11
sub-01,vit_small_patch32_224_in21k_classification,crsa,train,187,0,11
sub-01,vit_small_patch32_224_in21k_classification,srpr,test,187,0,11
sub-01,vit_small_patch32_224_in21k_classification,srpr,train,187,0,11
sub-01,vit_small_patch32_224_in21k_classification,wrsa,test,187,0,11
sub-01,vit_small_patch32_224_in21k_classification,wrsa,train,187,0,11
sub-01,vit_tiny_patch16_224_classification,crsa,test,187,0,11
sub-01,vit_tiny_patch16_224_classification,crsa,train,187,0,11
sub-01,vit_tiny_patch16_224_classification,srpr,test,187,0,11
sub-01,vit_tiny_patch16_224_classification,srpr,train,187,0,11
sub-01,vit_tiny_patch16_224_classification,wrsa,test,187,0,11
sub-01,vit_tiny_patch16_224_classification,wrsa,train,187,0,11
sub-01,xception_classification,crsa,test,204,0,12
sub-01,xception_classification,crsa,train,204,0,12
sub-01,xception_classification,srpr,test,204,0,12
sub-01,xception_classification,srpr,train,204,0,12
sub-01,xception_classification,wrsa,test,204,0,12
sub-01,xception_classification,wrsa,train,204,0,12
sub-01,xcit_nano_12_p16_224_classification,crsa,test,204,0,12
sub-01,xcit_nano_12_p16_224_classification,crsa,train,204,0,12
sub-01,xcit_nano_12_p16_224_classification,srpr,test,204,0,12
sub-01,xcit_nano_12_p16_224_classification,srpr,train,204,0,12
sub-01,xcit_nano_12_p16_224_classification,wrsa,test,204,0,12
sub-01,xcit_nano_12_p16_224_classification,wrsa,train,204,0,12
sub-01,xcit_nano_12_p8_224_classification,crsa,test,187,0,11
sub-01,xcit_nano_12_p8_224_classification,crsa,train,187,0,11
sub-01,xcit_nano_12_p8_224_classification,srpr,test,187,0,11
sub-01,xcit_nano_12_p8_224_classification,srpr,train,187,0,11
sub-01,xcit_nano_12_p8_224_classification,wrsa,test,187,0,11
sub-01,xcit_nano_12_p8_224_classification,wrsa,train,187,0,11
sub-03,ResNet50/BarlowTwins/BS2048_selfsupervised,crsa,test,234,0,13
sub-03,ResNet50/BarlowTwins/BS2048_selfsupervised,crsa,train,234,0,13
sub-03,ResNet50/BarlowTwins/BS2048_selfsupervised,srpr,test,234,0,13
sub-03,ResNet50/BarlowTwins/BS2048_selfsupervised,srpr,train,234,0,13
sub-03,ResNet50/BarlowTwins/BS2048_selfsupervised,wrsa,test,234,0,13
sub-03,ResNet50/BarlowTwins/BS2048_selfsupervised,wrsa,train,234,0,13
sub-03,ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,test,234,0,13
sub-03,ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,train,234,0,13
sub-03,ResNet50/ClusterFit/16K/RotNet_selfsupervised,srpr,test,234,0,13
sub-03,ResNet50/ClusterFit/16K/RotNet_selfsupervised,srpr,train,234,0,13
sub-03,ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,test,234,0,13
sub-03,ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,train,234,0,13
sub-03,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,test,234,0,13
sub-03,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,train,234,0,13
sub-03,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,srpr,test,234,0,13
sub-03,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,srpr,train,234,0,13
sub-03,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,test,234,0,13
sub-03,ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,train,234,0,13
sub-03,ResNet50/JigSaw/Goyal19_selfsupervised,crsa,test,234,0,13
sub-03,ResNet50/JigSaw/Goyal19_selfsupervised,crsa,train,234,0,13
sub-03,ResNet50/JigSaw/Goyal19_selfsupervised,srpr,test,234,0,13
sub-03,ResNet50/JigSaw/Goyal19_selfsupervised,srpr,train,234,0,13
sub-03,ResNet50/JigSaw/Goyal19_selfsupervised,wrsa,test,234,0,13
sub-03,ResNet50/JigSaw/Goyal19_selfsupervised,wrsa,train,234,0,13
sub-03,ResNet50/JigSaw/P100_selfsupervised,crsa,test,234,0,13
sub-03,ResNet50/JigSaw/P100_selfsupervised,crsa,train,234,0,13
sub-03,ResNet50/JigSaw/P100_selfsupervised,srpr,test,234,0,13
sub-03,ResNet50/JigSaw/P100_selfsupervised,srpr,train,234,0,13
sub-03,ResNet50/JigSaw/P100_selfsupervised,wrsa,test,234,0,13
sub-03,ResNet50/JigSaw/P100_selfsupervised,wrsa,train,234,0,13
sub-03,ResNet50/MoCoV2/BS256_selfsupervised,crsa,test,234,0,13
sub-03,ResNet50/MoCoV2/BS256_selfsupervised,crsa,train,234,0,13
sub-03,ResNet50/MoCoV2/BS256_selfsupervised,srpr,test,234,0,13
sub-03,ResNet50/MoCoV2/BS256_selfsupervised,srpr,train,234,0,13
sub-03,ResNet50/MoCoV2/BS256_selfsupervised,wrsa,test,234,0,13
sub-03,ResNet50/MoCoV2/BS256_selfsupervised,wrsa,train,234,0,13
sub-03,ResNet50/PIRL_selfsupervised,crsa,test,234,0,13
sub-03,ResNet50/PIRL_selfsupervised,crsa,train,234,0,13
sub-03,ResNet50/PIRL_selfsupervised,srpr,test,234,0,13
sub-03,ResNet50/PIRL_selfsupervised,srpr,train,234,0,13
sub-03,ResNet50/PIRL_selfsupervised,wrsa,test,234,0,13
sub-03,ResNet50/PIRL_selfsupervised,wrsa,train,234,0,13
sub-03,ResNet50/RotNet_selfsupervised,crsa,test,234,0,13
sub-03,ResNet50/RotNet_selfsupervised,crsa,train,234,0,13
sub-03,ResNet50/RotNet_selfsupervised,srpr,test,234,0,13
sub-03,ResNet50/RotNet_selfsupervised,srpr,train,234,0,13
sub-03,ResNet50/RotNet_selfsupervised,wrsa,test,234,0,13
sub-03,ResNet50/RotNet_selfsupervised,wrsa,train,234,0,13
sub-03,ResNet50/SimCLR_selfsupervised,crsa,test,234,0,13
sub-03,ResNet50/SimCLR_selfsupervised,crsa,train,234,0,13
sub-03,ResNet50/SimCLR_selfsupervised,srpr,test,234,0,13
sub-03,ResNet50/SimCLR_selfsupervised,srpr,train,234,0,13
sub-03,ResNet50/SimCLR_selfsupervised,wrsa,test,234,0,13
sub-03,ResNet50/SimCLR_selfsupervised,wrsa,train,234,0,13
sub-03,ResNet50/SwAV/BS4096/2x224+6x96_selfsupervised,crsa,test,234,0,13
sub-03,ResNet50/SwAV/BS4096/2x224+6x96_selfsupervised,crsa,train,234,0,13
sub-03,ResNet50/SwAV/BS4096/2x224+6x96_selfsupervised,srpr,test,234,0,13
sub-03,ResNet50/SwAV/BS4096/2x224+6x96_selfsupervised,srpr,train,234,0,13
sub-03,ResNet50/SwAV/BS4096/2x224+6x96_selfsupervised,wrsa,test,234,0,13
sub-03,ResNet50/SwAV/BS4096/2x224+6x96_selfsupervised,wrsa,train,234,0,13
sub-03,ViT/B/CLIP_slip,crsa,test,234,0,13
sub-03,ViT/B/CLIP_slip,crsa,train,234,0,13
sub-03,ViT/B/CLIP_slip,srpr,test,234,0,13
sub-03,ViT/B/CLIP_slip,srpr,train,234,0,13
sub-03,ViT/B/CLIP_slip,wrsa,test,234,0,13
sub-03,ViT/B/CLIP_slip,wrsa,train,234,0,13
sub-03,ViT/B/SLIP_slip,crsa,test,234,0,13
sub-03,ViT/B/SLIP_slip,crsa,train,234,0,13
sub-03,ViT/B/SLIP_slip,srpr,test,234,0,13
sub-03,ViT/B/SLIP_slip,srpr,train,234,0,13
sub-03,ViT/B/SLIP_slip,wrsa,test,234,0,13
sub-03,ViT/B/SLIP_slip,wrsa,train,234,0,13
sub-03,ViT/B/SimCLR_slip,crsa,test,234,0,13
sub-03,ViT/B/SimCLR_slip,crsa,train,234,0,13
sub-03,ViT/B/SimCLR_slip,srpr,test,234,0,13
sub-03,ViT/B/SimCLR_slip,srpr,train,234,0,13
sub-03,ViT/B/SimCLR_slip,wrsa,test,234,0,13
sub-03,ViT/B/SimCLR_slip,wrsa,train,234,0,13
sub-03,ViT/L/CLIP_slip,crsa,test,216,0,12
sub-03,ViT/L/CLIP_slip,crsa,train,216,0,12
sub-03,ViT/L/CLIP_slip,srpr,test,216,0,12
sub-03,ViT/L/CLIP_slip,srpr,train,216,0,12
sub-03,ViT/L/CLIP_slip,wrsa,test,216,0,12
sub-03,ViT/L/CLIP_slip,wrsa,train,216,0,12
sub-03,ViT/L/SLIP_slip,crsa,test,216,0,12
sub-03,ViT/L/SLIP_slip,crsa,train,216,0,12
sub-03,ViT/L/SLIP_slip,srpr,test,216,0,12
sub-03,ViT/L/SLIP_slip,srpr,train,216,0,12
sub-03,ViT/L/SLIP_slip,wrsa,test,216,0,12
sub-03,ViT/L/SLIP_slip,wrsa,train,216,0,12
sub-03,ViT/L/SimCLR_slip,crsa,test,216,0,12
sub-03,ViT/L/SimCLR_slip,crsa,train,216,0,12
sub-03,ViT/L/SimCLR_slip,srpr,test,216,0,12
sub-03,ViT/L/SimCLR_slip,srpr,train,216,0,12
sub-03,ViT/L/SimCLR_slip,wrsa,test,216,0,12
sub-03,ViT/L/SimCLR_slip,wrsa,train,216,0,12
sub-03,ViT/S/CLIP_slip,crsa,test,234,0,13
sub-03,ViT/S/CLIP_slip,crsa,train,234,0,13
sub-03,ViT/S/CLIP_slip,srpr,test,234,0,13
sub-03,ViT/S/CLIP_slip,srpr,train,234,0,13
sub-03,ViT/S/CLIP_slip,wrsa,test,234,0,13
sub-03,ViT/S/CLIP_slip,wrsa,train,234,0,13
sub-03,ViT/S/SLIP_slip,crsa,test,234,0,13
sub-03,ViT/S/SLIP_slip,crsa,train,234,0,13
sub-03,ViT/S/SLIP_slip,srpr,test,234,0,13
sub-03,ViT/S/SLIP_slip,srpr,train,234,0,13
sub-03,ViT/S/SLIP_slip,wrsa,test,234,0,13
sub-03,ViT/S/SLIP_slip,wrsa,train,234,0,13
sub-03,ViT/S/SimCLR_slip,crsa,test,234,0,13
sub-03,ViT/S/SimCLR_slip,crsa,train,234,0,13
sub-03,ViT/S/SimCLR_slip,srpr,test,234,0,13
sub-03,ViT/S/SimCLR_slip,srpr,train,234,0,13
sub-03,ViT/S/SimCLR_slip,wrsa,test,234,0,13
sub-03,ViT/S/SimCLR_slip,wrsa,train,234,0,13
sub-03,alexnet_classification,crsa,test,162,0,9
sub-03,alexnet_classification,crsa,train,162,0,9
sub-03,alexnet_classification,srpr,test,162,0,9
sub-03,alexnet_classification,srpr,train,162,0,9
sub-03,alexnet_classification,wrsa,test,162,0,9
sub-03,alexnet_classification,wrsa,train,162,0,9
sub-03,alexnet_gn_ipcl_imagenet,crsa,test,234,0,13
sub-03,alexnet_gn_ipcl_imagenet,crsa,train,234,0,13
sub-03,alexnet_gn_ipcl_imagenet,srpr,test,234,0,13
sub-03,alexnet_gn_ipcl_imagenet,srpr,train,234,0,13
sub-03,alexnet_gn_ipcl_imagenet,wrsa,test,234,0,13
sub-03,alexnet_gn_ipcl_imagenet,wrsa,train,234,0,13
sub-03,alexnet_gn_ipcl_openimages,crsa,test,234,0,13
sub-03,alexnet_gn_ipcl_openimages,crsa,train,234,0,13
sub-03,alexnet_gn_ipcl_openimages,srpr,test,234,0,13
sub-03,alexnet_gn_ipcl_openimages,srpr,train,234,0,13
sub-03,alexnet_gn_ipcl_openimages,wrsa,test,234,0,13
sub-03,alexnet_gn_ipcl_openimages,wrsa,train,234,0,13
sub-03,alexnet_gn_ipcl_places256,crsa,test,234,0,13
sub-03,alexnet_gn_ipcl_places256,crsa,train,234,0,13
sub-03,alexnet_gn_ipcl_places256,srpr,test,234,0,13
sub-03,alexnet_gn_ipcl_places256,srpr,train,234,0,13
sub-03,alexnet_gn_ipcl_places256,wrsa,test,234,0,13
sub-03,alexnet_gn_ipcl_places256,wrsa,train,234,0,13
sub-03,alexnet_gn_ipcl_vggface2,crsa,test,234,0,13
sub-03,alexnet_gn_ipcl_vggface2,crsa,train,234,0,13
sub-03,alexnet_gn_ipcl_vggface2,srpr,test,234,0,13
sub-03,alexnet_gn_ipcl_vggface2,srpr,train,234,0,13
sub-03,alexnet_gn_ipcl_vggface2,wrsa,test,234,0,13
sub-03,alexnet_gn_ipcl_vggface2,wrsa,train,234,0,13
sub-03,autoencoding_taskonomy,crsa,test,198,0,11
sub-03,autoencoding_taskonomy,crsa,train,198,0,11
sub-03,autoencoding_taskonomy,srpr,test,198,0,11
sub-03,autoencoding_taskonomy,srpr,train,198,0,11
sub-03,autoencoding_taskonomy,wrsa,test,198,0,11
sub-03,autoencoding_taskonomy,wrsa,train,198,0,11
sub-03,class_object_taskonomy,crsa,test,198,0,11
sub-03,class_object_taskonomy,crsa,train,198,0,11
sub-03,class_object_taskonomy,srpr,test,198,0,11
sub-03,class_object_taskonomy,srpr,train,198,0,11
sub-03,class_object_taskonomy,wrsa,test,198,0,11
sub-03,class_object_taskonomy,wrsa,train,198,0,11
sub-03,class_scene_taskonomy,crsa,test,198,0,11
sub-03,class_scene_taskonomy,crsa,train,198,0,11
sub-03,class_scene_taskonomy,srpr,test,198,0,11
sub-03,class_scene_taskonomy,srpr,train,198,0,11
sub-03,class_scene_taskonomy,wrsa,test,198,0,11
sub-03,class_scene_taskonomy,wrsa,train,198,0,11
sub-03,coat_lite_tiny_classification,crsa,test,198,0,11
sub-03,coat_lite_tiny_classification,crsa,train,198,0,11
sub-03,coat_lite_tiny_classification,srpr,test,198,0,11
sub-03,coat_lite_tiny_classification,srpr,train,198,0,11
sub-03,coat_lite_tiny_classification,wrsa,test,198,0,11
sub-03,coat_lite_tiny_classification,wrsa,train,198,0,11
sub-03,convnext_base_classification,crsa,test,216,0,12
sub-03,convnext_base_classification,crsa,train,216,0,12
sub-03,convnext_base_classification,srpr,test,216,0,12
sub-03,convnext_base_classification,srpr,train,216,0,12
sub-03,convnext_base_classification,wrsa,test,216,0,12
sub-03,convnext_base_classification,wrsa,train,216,0,12
sub-03,convnext_base_in22k_classification,crsa,test,216,0,12
sub-03,convnext_base_in22k_classification,crsa,train,216,0,12
sub-03,convnext_base_in22k_classification,srpr,test,216,0,12
sub-03,convnext_base_in22k_classification,srpr,train,216,0,12
sub-03,convnext_base_in22k_classification,wrsa,test,216,0,12
sub-03,convnext_base_in22k_classification,wrsa,train,216,0,12
sub-03,convnext_large_classification,crsa,test,216,0,12
sub-03,convnext_large_classification,crsa,train,216,0,12
sub-03,convnext_large_classification,srpr,test,216,0,12
sub-03,convnext_large_classification,srpr,train,216,0,12
sub-03,convnext_large_classification,wrsa,test,216,0,12
sub-03,convnext_large_classification,wrsa,train,216,0,12
sub-03,convnext_large_in22k_classification,crsa,test,216,0,12
sub-03,convnext_large_in22k_classification,crsa,train,216,0,12
sub-03,convnext_large_in22k_classification,srpr,test,216,0,12
sub-03,convnext_large_in22k_classification,srpr,train,216,0,12
sub-03,convnext_large_in22k_classification,wrsa,test,216,0,12
sub-03,convnext_large_in22k_classification,wrsa,train,216,0,12
sub-03,crossvit_base_240_classification,crsa,test,216,0,12
sub-03,crossvit_base_240_classification,crsa,train,216,0,12
sub-03,crossvit_base_240_classification,srpr,test,216,0,12
sub-03,crossvit_base_240_classification,srpr,train,216,0,12
sub-03,crossvit_base_240_classification,wrsa,test,216,0,12
sub-03,crossvit_base_240_classification,wrsa,train,216,0,12
sub-03,cspresnet50_classification,crsa,test,216,0,12
sub-03,cspresnet50_classification,crsa,train,216,0,12
sub-03,cspresnet50_classification,srpr,test,216,0,12
sub-03,cspresnet50_classification,srpr,train,216,0,12
sub-03,cspresnet50_classification,wrsa,test,216,0,12
sub-03,cspresnet50_classification,wrsa,train,216,0,12
sub-03,curvature_taskonomy,crsa,test,198,0,11
sub-03,curvature_taskonomy,crsa,train,198,0,11
sub-03,curvature_taskonomy,srpr,test,198,0,11
sub-03,curvature_taskonomy,srpr,train,198,0,11
sub-03,curvature_taskonomy,wrsa,test,198,0,11
sub-03,curvature_taskonomy,wrsa,train,198,0,11
sub-03,deit_base_patch16_224_classification,crsa,test,198,0,11
sub-03,deit_base_patch16_224_classification,crsa,train,198,0,11
sub-03,deit_base_patch16_224_classification,srpr,test,198,0,11
sub-03,deit_base_patch16_224_classification,srpr,train,198,0,11
sub-03,deit_base_patch16_224_classification,wrsa,test,198,0,11
sub-03,deit_base_patch16_224_classification,wrsa,train,198,0,11
sub-03,denoising_taskonomy,crsa,test,198,0,11
sub-03,denoising_taskonomy,crsa,train,198,0,11
sub-03,denoising_taskonomy,srpr,test,198,0,11
sub-03,denoising_taskonomy,srpr,train,198,0,11
sub-03,denoising_taskonomy,wrsa,test,198,0,11
sub-03,denoising_taskonomy,wrsa,train,198,0,11
sub-03,densenet121_classification,crsa,test,216,0,12
sub-03,densenet121_classification,crsa,train,216,0,12
sub-03,densenet121_classification,srpr,test,216,0,12
sub-03,densenet121_classification,srpr,train,216,0,12
sub-03,densenet121_classification,wrsa,test,216,0,12
sub-03,densenet121_classification,wrsa,train,216,0,12
sub-03,depth_euclidean_taskonomy,crsa,test,198,0,11
sub-03,depth_euclidean_taskonomy,crsa,train,198,0,11
sub-03,depth_euclidean_taskonomy,srpr,test,198,0,11
sub-03,depth_euclidean_taskonomy,srpr,train,198,0,11
sub-03,depth_euclidean_taskonomy,wrsa,test,198,0,11
sub-03,depth_euclidean_taskonomy,wrsa,train,198,0,11
sub-03,depth_zbuffer_taskonomy,crsa,test,198,0,11
sub-03,depth_zbuffer_taskonomy,crsa,train,198,0,11
sub-03,depth_zbuffer_taskonomy,srpr,test,198,0,11
sub-03,depth_zbuffer_taskonomy,srpr,train,198,0,11
sub-03,depth_zbuffer_taskonomy,wrsa,test,198,0,11
sub-03,depth_zbuffer_taskonomy,wrsa,train,198,0,11
sub-03,dla34_classification,crsa,test,234,0,13
sub-03,dla34_classification,crsa,train,234,0,13
sub-03,dla34_classification,srpr,test,234,0,13
sub-03,dla34_classification,srpr,train,234,0,13
sub-03,dla34_classification,wrsa,test,234,0,13
sub-03,dla34_classification,wrsa,train,234,0,13
sub-03,eca_nfnet_l0_classification,crsa,test,198,0,11
sub-03,eca_nfnet_l0_classification,crsa,train,198,0,11
sub-03,eca_nfnet_l0_classification,srpr,test,198,0,11
sub-03,eca_nfnet_l0_classification,srpr,train,198,0,11
sub-03,eca_nfnet_l0_classification,wrsa,test,198,0,11
sub-03,eca_nfnet_l0_classification,wrsa,train,198,0,11
sub-03,edge_occlusion_taskonomy,crsa,test,198,0,11
sub-03,edge_occlusion_taskonomy,crsa,train,198,0,11
sub-03,edge_occlusion_taskonomy,srpr,test,198,0,11
sub-03,edge_occlusion_taskonomy,srpr,train,198,0,11
sub-03,edge_occlusion_taskonomy,wrsa,test,198,0,11
sub-03,edge_occlusion_taskonomy,wrsa,train,198,0,11
sub-03,edge_texture_taskonomy,crsa,test,198,0,11
sub-03,edge_texture_taskonomy,crsa,train,198,0,11
sub-03,edge_texture_taskonomy,srpr,test,198,0,11
sub-03,edge_texture_taskonomy,srpr,train,198,0,11
sub-03,edge_texture_taskonomy,wrsa,test,198,0,11
sub-03,edge_texture_taskonomy,wrsa,train,198,0,11
sub-03,efficientnet_b3_classification,crsa,test,198,0,11
sub-03,efficientnet_b3_classification,crsa,train,198,0,11
sub-03,efficientnet_b3_classification,srpr,test,198,0,11
sub-03,efficientnet_b3_classification,srpr,train,198,0,11
sub-03,efficientnet_b3_classification,wrsa,test,198,0,11
sub-03,efficientnet_b3_classification,wrsa,train,198,0,11
sub-03,egomotion_taskonomy,crsa,test,198,0,11
sub-03,egomotion_taskonomy,crsa,train,198,0,11
sub-03,egomotion_taskonomy,srpr,test,198,0,11
sub-03,egomotion_taskonomy,srpr,train,198,0,11
sub-03,egomotion_taskonomy,wrsa,test,198,0,11
sub-03,egomotion_taskonomy,wrsa,train,198,0,11
sub-03,fixated_pose_taskonomy,crsa,test,198,0,11
sub-03,fixated_pose_taskonomy,crsa,train,198,0,11
sub-03,fixated_pose_taskonomy,srpr,test,198,0,11
sub-03,fixated_pose_taskonomy,srpr,train,198,0,11
sub-03,fixated_pose_taskonomy,wrsa,test,198,0,11
sub-03,fixated_pose_taskonomy,wrsa,train,198,0,11
sub-03,ghostnet_100_classification,crsa,test,198,0,11
sub-03,ghostnet_100_classification,crsa,train,198,0,11
sub-03,ghostnet_100_classification,srpr,test,198,0,11
sub-03,ghostnet_100_classification,srpr,train,198,0,11
sub-03,ghostnet_100_classification,wrsa,test,198,0,11
sub-03,ghostnet_100_classification,wrsa,train,198,0,11
sub-03,gmixer_24_224_classification,crsa,test,198,0,11
sub-03,gmixer_24_224_classification,crsa,train,198,0,11
sub-03,gmixer_24_224_classification,srpr,test,198,0,11
sub-03,gmixer_24_224_classification,srpr,train,198,0,11
sub-03,gmixer_24_224_classification,wrsa,test,198,0,11
sub-03,gmixer_24_224_classification,wrsa,train,198,0,11
sub-03,gmlp_s16_224_classification,crsa,test,216,0,12
sub-03,gmlp_s16_224_classification,crsa,train,216,0,12
sub-03,gmlp_s16_224_classification,srpr,test,216,0,12
sub-03,gmlp_s16_224_classification,srpr,train,216,0,12
sub-03,gmlp_s16_224_classification,wrsa,test,216,0,12
sub-03,gmlp_s16_224_classification,wrsa,train,216,0,12
sub-03,googlenet_classification,crsa,test,216,0,12
sub-03,googlenet_classification,crsa,train,216,0,12
sub-03,googlenet_classification,srpr,test,216,0,12
sub-03,googlenet_classification,srpr,train,216,0,12
sub-03,googlenet_classification,wrsa,test,216,0,12
sub-03,googlenet_classification,wrsa,train,216,0,12
sub-03,hardcorenas_a_classification,crsa,test,216,0,12
sub-03,hardcorenas_a_classification,crsa,train,216,0,12
sub-03,hardcorenas_a_classification,srpr,test,216,0,12
sub-03,hardcorenas_a_classification,srpr,train,216,0,12
sub-03,hardcorenas_a_classification,wrsa,test,216,0,12
sub-03,hardcorenas_a_classification,wrsa,train,216,0,12
sub-03,hardcorenas_f_classification,crsa,test,198,0,11
sub-03,hardcorenas_f_classification,crsa,train,198,0,11
sub-03,hardcorenas_f_classification,srpr,test,198,0,11
sub-03,hardcorenas_f_classification,srpr,train,198,0,11
sub-03,hardcorenas_f_classification,wrsa,test,198,0,11
sub-03,hardcorenas_f_classification,wrsa,train,198,0,11
sub-03,inception_v3_classification,crsa,test,216,0,12
sub-03,inception_v3_classification,crsa,train,216,0,12
sub-03,inception_v3_classification,srpr,test,216,0,12
sub-03,inception_v3_classification,srpr,train,216,0,12
sub-03,inception_v3_classification,wrsa,test,216,0,12
sub-03,inception_v3_classification,wrsa,train,216,0,12
sub-03,inpainting_taskonomy,crsa,test,198,0,11
sub-03,inpainting_taskonomy,crsa,train,198,0,11
sub-03,inpainting_taskonomy,srpr,test,198,0,11
